<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
STSBP,D,20090428,000000,0.0310000,0.0470000,0.0310000,0.0390000,445800
STSBP,D,20090429,000000,0.0300000,0.0440000,0.0300000,0.0440000,300
STSBP,D,20090430,000000,0.0410000,0.0490000,0.0410000,0.0490000,601300
STSBP,D,20090504,000000,0.0420000,0.0490000,0.0420000,0.0490000,6000
STSBP,D,20090505,000000,0.0580000,0.0590000,0.0450000,0.0590000,10300
STSBP,D,20090506,000000,0.0420000,0.0480000,0.0400000,0.0440000,4105400
STSBP,D,20090507,000000,0.0430000,0.0470000,0.0430000,0.0460000,1253400
STSBP,D,20090508,000000,0.0420000,0.0470000,0.0420000,0.0470000,736600
STSBP,D,20090512,000000,0.0410000,0.0460000,0.0410000,0.0450000,1530500
STSBP,D,20090513,000000,0.0470000,0.0470000,0.0380000,0.0450000,536400
STSBP,D,20090514,000000,0.0430000,0.0440000,0.0400000,0.0440000,1077200
STSBP,D,20090515,000000,0.0400000,0.0440000,0.0400000,0.0440000,381100
STSBP,D,20090519,000000,0.0440000,0.0450000,0.0440000,0.0450000,250200
STSBP,D,20090520,000000,0.0450000,0.0450000,0.0400000,0.0450000,24100
STSBP,D,20090521,000000,0.0450000,0.0480000,0.0420000,0.0470000,2996900
STSBP,D,20090522,000000,0.0460000,0.0550000,0.0430000,0.0490000,3244300
STSBP,D,20090525,000000,0.0510000,0.0650000,0.0490000,0.0650000,311700
STSBP,D,20090526,000000,0.0850000,0.0900000,0.0560000,0.0790000,211900
STSBP,D,20090527,000000,0.0430000,0.0950000,0.0430000,0.0570000,16701900
STSBP,D,20090528,000000,0.0560000,0.0700000,0.0520000,0.0590000,4790100
STSBP,D,20090529,000000,0.0530000,0.0610000,0.0530000,0.0590000,2885900
STSBP,D,20090601,000000,0.0550000,0.0600000,0.0510000,0.0580000,2132800
STSBP,D,20090602,000000,0.0590000,0.0590000,0.0510000,0.0540000,3444200
STSBP,D,20090603,000000,0.0510000,0.0550000,0.0490000,0.0500000,1359400
STSBP,D,20090604,000000,0.0530000,0.0530000,0.0480000,0.0520000,83200
STSBP,D,20090605,000000,0.0500000,0.0570000,0.0500000,0.0540000,1164600
STSBP,D,20090608,000000,0.0530000,0.0580000,0.0480000,0.0500000,2471400
STSBP,D,20090609,000000,0.0500000,0.0500000,0.0470000,0.0490000,5905400
STSBP,D,20090610,000000,0.0540000,0.0540000,0.0450000,0.0480000,5518100
STSBP,D,20090611,000000,0.0450000,0.0480000,0.0450000,0.0460000,2412100
STSBP,D,20090615,000000,0.0480000,0.0480000,0.0400000,0.0430000,1493800
STSBP,D,20090616,000000,0.0480000,0.0590000,0.0450000,0.0530000,8675100
STSBP,D,20090617,000000,0.0580000,0.0590000,0.0520000,0.0550000,2833600
STSBP,D,20090618,000000,0.0580000,0.0590000,0.0510000,0.0560000,3689100
STSBP,D,20090619,000000,0.0590000,0.0590000,0.0520000,0.0530000,120700
STSBP,D,20090622,000000,0.0570000,0.0570000,0.0480000,0.0550000,2478900
STSBP,D,20090623,000000,0.0470000,0.0590000,0.0470000,0.0560000,1094400
STSBP,D,20090624,000000,0.0580000,0.0580000,0.0580000,0.0580000,1001400
STSBP,D,20090625,000000,0.0590000,0.0630000,0.0580000,0.0580000,721200
STSBP,D,20090626,000000,0.0650000,0.0650000,0.0580000,0.0590000,523800
STSBP,D,20090629,000000,0.0580000,0.0610000,0.0580000,0.0600000,458300
STSBP,D,20090630,000000,0.0640000,0.0650000,0.0520000,0.0530000,432200
STSBP,D,20090701,000000,0.0580000,0.0590000,0.0550000,0.0580000,9878300
STSBP,D,20090702,000000,0.0610000,0.0610000,0.0600000,0.0600000,600
STSBP,D,20090703,000000,0.0640000,0.0810000,0.0550000,0.0620000,4100200
STSBP,D,20090706,000000,0.0600000,0.0620000,0.0590000,0.0620000,454900
STSBP,D,20090707,000000,0.0650000,0.0650000,0.0650000,0.0650000,100
STSBP,D,20090708,000000,0.0680000,0.0680000,0.0680000,0.0680000,100
STSBP,D,20090709,000000,0.0590000,0.0660000,0.0540000,0.0650000,44900
STSBP,D,20090710,000000,0.0640000,0.0640000,0.0560000,0.0620000,315700
STSBP,D,20090713,000000,0.0550000,0.0600000,0.0550000,0.0600000,500200
STSBP,D,20090715,000000,0.0580000,0.0630000,0.0580000,0.0590000,125200
STSBP,D,20090716,000000,0.0590000,0.0590000,0.0590000,0.0590000,119200
STSBP,D,20090717,000000,0.0590000,0.0590000,0.0580000,0.0580000,149300
STSBP,D,20090721,000000,0.0660000,0.0790000,0.0590000,0.0750000,506600
STSBP,D,20090722,000000,0.0730000,0.0730000,0.0730000,0.0730000,100
STSBP,D,20090728,000000,0.0740000,0.0740000,0.0650000,0.0740000,1200
STSBP,D,20090729,000000,0.0600000,0.0740000,0.0600000,0.0740000,200
STSBP,D,20090803,000000,0.0740000,0.1000000,0.0740000,0.0750000,15300
STSBP,D,20090804,000000,0.0740000,0.0750000,0.0740000,0.0750000,200000
STSBP,D,20090805,000000,0.0740000,0.0740000,0.0700000,0.0700000,112700
STSBP,D,20090807,000000,0.0750000,0.0750000,0.0710000,0.0710000,2300800
STSBP,D,20090810,000000,0.0750000,0.0990000,0.0750000,0.0840000,103900
STSBP,D,20090811,000000,0.1010000,0.1010000,0.0750000,0.0780000,505300
STSBP,D,20090812,000000,0.0710000,0.0710000,0.0710000,0.0710000,87300
STSBP,D,20090813,000000,0.0890000,0.0980000,0.0760000,0.0760000,5100
STSBP,D,20090814,000000,0.0800000,0.1060000,0.0800000,0.1060000,406800
STSBP,D,20090817,000000,0.1060000,0.1060000,0.1060000,0.1060000,1000
STSBP,D,20090818,000000,0.1300000,0.1300000,0.1290000,0.1290000,200
STSBP,D,20090819,000000,0.1360000,0.1630000,0.0850000,0.1380000,2956800
STSBP,D,20090820,000000,0.1380000,0.1490000,0.1380000,0.1490000,30100
STSBP,D,20090821,000000,0.1110000,0.1350000,0.1010000,0.1030000,101300
STSBP,D,20090824,000000,0.1490000,0.1490000,0.1020000,0.1290000,983200
STSBP,D,20090825,000000,0.1270000,0.1290000,0.1040000,0.1270000,4710100
STSBP,D,20090827,000000,0.1090000,0.1340000,0.1090000,0.1340000,45800
STSBP,D,20090828,000000,0.1240000,0.1300000,0.1240000,0.1300000,55400
STSBP,D,20090901,000000,0.1300000,0.1300000,0.0900000,0.0960000,1216600
STSBP,D,20090902,000000,0.0970000,0.1080000,0.0970000,0.0970000,74600
STSBP,D,20090903,000000,0.0970000,0.0970000,0.0970000,0.0970000,100
STSBP,D,20090904,000000,0.1100000,0.1120000,0.0980000,0.1100000,2100
STSBP,D,20090907,000000,0.1190000,0.1190000,0.1030000,0.1030000,36000
STSBP,D,20090908,000000,0.1000000,0.1090000,0.0940000,0.0940000,2158600
STSBP,D,20090909,000000,0.0950000,0.1000000,0.0900000,0.0980000,648700
STSBP,D,20090910,000000,0.0890000,0.0970000,0.0890000,0.0910000,205100
STSBP,D,20090914,000000,0.1190000,0.1190000,0.0850000,0.0850000,1200
STSBP,D,20090915,000000,0.0990000,0.1100000,0.0990000,0.1090000,726600
STSBP,D,20090916,000000,0.1040000,0.1190000,0.1040000,0.1190000,306700
STSBP,D,20090917,000000,0.1050000,0.1100000,0.1050000,0.1100000,700
STSBP,D,20090918,000000,0.1100000,0.1150000,0.1060000,0.1140000,212100
STSBP,D,20090921,000000,0.1200000,0.1200000,0.1070000,0.1070000,292400
STSBP,D,20090922,000000,0.1110000,0.1110000,0.0960000,0.1000000,1042300
STSBP,D,20090923,000000,0.1010000,0.1010000,0.1000000,0.1000000,130000
STSBP,D,20090924,000000,0.1120000,0.1120000,0.1020000,0.1080000,23400
STSBP,D,20090925,000000,0.1090000,0.1110000,0.1090000,0.1110000,5500
STSBP,D,20090928,000000,0.1050000,0.1060000,0.1050000,0.1060000,6400
STSBP,D,20090929,000000,0.1000000,0.1040000,0.1000000,0.1030000,17800
STSBP,D,20090930,000000,0.1040000,0.1050000,0.0920000,0.1050000,615900
STSBP,D,20091001,000000,0.1050000,0.1150000,0.1050000,0.1120000,1169700
STSBP,D,20091002,000000,0.1190000,0.1190000,0.1190000,0.1190000,500
STSBP,D,20091005,000000,0.1210000,0.1250000,0.1150000,0.1250000,5366500
STSBP,D,20091006,000000,0.1120000,0.1290000,0.1120000,0.1180000,6507000
STSBP,D,20091007,000000,0.1240000,0.1240000,0.1180000,0.1190000,10200
STSBP,D,20091008,000000,0.1230000,0.1240000,0.1000000,0.1100000,1618300
STSBP,D,20091009,000000,0.1080000,0.1200000,0.1080000,0.1130000,11500
STSBP,D,20091012,000000,0.1280000,0.1280000,0.1140000,0.1220000,169000
STSBP,D,20091013,000000,0.1200000,0.1240000,0.1110000,0.1150000,1068100
STSBP,D,20091014,000000,0.1190000,0.1200000,0.1130000,0.1130000,157700
STSBP,D,20091015,000000,0.1180000,0.1180000,0.1160000,0.1180000,66300
STSBP,D,20091016,000000,0.1180000,0.1390000,0.1160000,0.1200000,7297000
STSBP,D,20091019,000000,0.1180000,0.1180000,0.1160000,0.1180000,280700
STSBP,D,20091020,000000,0.1240000,0.1250000,0.1180000,0.1240000,699800
STSBP,D,20091021,000000,0.1300000,0.1300000,0.1200000,0.1200000,644700
STSBP,D,20091022,000000,0.1240000,0.1250000,0.1140000,0.1190000,1525100
STSBP,D,20091023,000000,0.1230000,0.1240000,0.1210000,0.1220000,20300
STSBP,D,20091026,000000,0.1190000,0.1230000,0.1180000,0.1200000,1586500
STSBP,D,20091027,000000,0.1200000,0.1200000,0.1160000,0.1160000,65100
STSBP,D,20091028,000000,0.1150000,0.1150000,0.0950000,0.1000000,8290000
STSBP,D,20091029,000000,0.0970000,0.1070000,0.0900000,0.1000000,5309300
STSBP,D,20091030,000000,0.1050000,0.1090000,0.1000000,0.1040000,10230100
STSBP,D,20091102,000000,0.1050000,0.1060000,0.1000000,0.1060000,4155200
STSBP,D,20091103,000000,0.1040000,0.1050000,0.1030000,0.1050000,1960700
STSBP,D,20091105,000000,0.1010000,0.1090000,0.1010000,0.1040000,295400
STSBP,D,20091106,000000,0.1060000,0.1060000,0.1020000,0.1060000,11300
STSBP,D,20091109,000000,0.1090000,0.1090000,0.1090000,0.1090000,100
STSBP,D,20091110,000000,0.1090000,0.1090000,0.1000000,0.1060000,170800
STSBP,D,20091111,000000,0.1060000,0.1080000,0.1060000,0.1080000,1200
STSBP,D,20091112,000000,0.1010000,0.1070000,0.1000000,0.1040000,400400
STSBP,D,20091113,000000,0.1000000,0.1060000,0.0970000,0.1060000,415500
STSBP,D,20091116,000000,0.1060000,0.1220000,0.1050000,0.1200000,6190500
STSBP,D,20091117,000000,0.1250000,0.1250000,0.1130000,0.1230000,4491000
STSBP,D,20091118,000000,0.1150000,0.1220000,0.1150000,0.1200000,28300
STSBP,D,20091119,000000,0.1190000,0.1290000,0.1190000,0.1270000,907400
STSBP,D,20091120,000000,0.1280000,0.1330000,0.1260000,0.1320000,840500
STSBP,D,20091123,000000,0.1350000,0.1380000,0.1300000,0.1340000,971000
STSBP,D,20091124,000000,0.1390000,0.1410000,0.1320000,0.1400000,1220900
STSBP,D,20091125,000000,0.1400000,0.1860000,0.1400000,0.1590000,1693100
STSBP,D,20091126,000000,0.1800000,0.1800000,0.1450000,0.1670000,2035800
STSBP,D,20091127,000000,0.1450000,0.1670000,0.1440000,0.1670000,3400
STSBP,D,20091130,000000,0.1700000,0.1700000,0.1700000,0.1700000,500
STSBP,D,20091201,000000,0.1670000,0.1670000,0.1590000,0.1640000,986300
STSBP,D,20091202,000000,0.1680000,0.1680000,0.1550000,0.1650000,101600
STSBP,D,20091203,000000,0.1650000,0.1680000,0.0980000,0.1550000,4632200
STSBP,D,20091204,000000,0.1600000,0.1680000,0.1460000,0.1500000,226800
STSBP,D,20091207,000000,0.1600000,0.1600000,0.1500000,0.1590000,114700
STSBP,D,20091208,000000,0.1540000,0.1600000,0.1440000,0.1530000,220300
STSBP,D,20091209,000000,0.1550000,0.1550000,0.1460000,0.1460000,1200
STSBP,D,20091210,000000,0.1540000,0.1540000,0.1540000,0.1540000,100
STSBP,D,20091211,000000,0.1500000,0.1500000,0.1210000,0.1480000,2824500
STSBP,D,20091214,000000,0.1360000,0.1460000,0.1360000,0.1460000,16000
STSBP,D,20091215,000000,0.1440000,0.1520000,0.1400000,0.1500000,663000
STSBP,D,20091216,000000,0.1510000,0.1510000,0.1330000,0.1430000,1519200
STSBP,D,20091217,000000,0.1510000,0.1510000,0.1510000,0.1510000,100
STSBP,D,20091218,000000,0.1480000,0.1490000,0.1480000,0.1490000,300200
STSBP,D,20091221,000000,0.1420000,0.1490000,0.1420000,0.1430000,207100
STSBP,D,20091222,000000,0.1500000,0.1500000,0.1500000,0.1500000,100
STSBP,D,20091223,000000,0.1530000,0.1550000,0.1320000,0.1550000,5167100
STSBP,D,20091224,000000,0.1550000,0.1550000,0.1400000,0.1520000,1004400
STSBP,D,20091225,000000,0.1550000,0.1550000,0.1360000,0.1450000,500900
STSBP,D,20091228,000000,0.1510000,0.1520000,0.1480000,0.1520000,200200
STSBP,D,20091229,000000,0.1510000,0.1700000,0.1510000,0.1690000,13219700
STSBP,D,20091230,000000,0.1600000,0.1610000,0.1250000,0.1560000,5038200
STSBP,D,20091231,000000,0.1690000,0.1700000,0.1350000,0.1700000,4164900
STSBP,D,20100111,000000,0.1730000,0.1750000,0.1520000,0.1730000,743200
STSBP,D,20100112,000000,0.1350000,0.1900000,0.1300000,0.1750000,6241900
STSBP,D,20100113,000000,0.1950000,0.2100000,0.1650000,0.2100000,5249200
STSBP,D,20100114,000000,0.2070000,0.2130000,0.1870000,0.2100000,2741400
STSBP,D,20100115,000000,0.2100000,0.2500000,0.2100000,0.2390000,3724200
STSBP,D,20100118,000000,0.2240000,0.2680000,0.2240000,0.2400000,832200
STSBP,D,20100119,000000,0.2480000,0.2650000,0.2330000,0.2460000,472200
STSBP,D,20100120,000000,0.2460000,0.2640000,0.2400000,0.2620000,826800
STSBP,D,20100121,000000,0.2640000,0.2680000,0.2490000,0.2660000,910800
STSBP,D,20100122,000000,0.2630000,0.2700000,0.2400000,0.2690000,3488900
STSBP,D,20100125,000000,0.2650000,0.2650000,0.2420000,0.2570000,94100
STSBP,D,20100126,000000,0.2250000,0.2590000,0.2250000,0.2590000,18100
STSBP,D,20100127,000000,0.2590000,0.2750000,0.2410000,0.2750000,879400
STSBP,D,20100128,000000,0.2790000,0.3500000,0.2790000,0.2940000,3479200
STSBP,D,20100129,000000,0.3250000,0.3250000,0.2640000,0.2820000,1075100
STSBP,D,20100201,000000,0.3130000,0.3130000,0.2930000,0.3070000,739500
STSBP,D,20100202,000000,0.3130000,0.3150000,0.3130000,0.3150000,178500
STSBP,D,20100203,000000,0.3300000,0.3600000,0.2900000,0.2900000,558600
STSBP,D,20100204,000000,0.3090000,0.3090000,0.3000000,0.3000000,320300
STSBP,D,20100205,000000,0.3230000,0.3400000,0.3010000,0.3150000,1044100
STSBP,D,20100208,000000,0.3380000,0.3390000,0.3000000,0.3010000,560800
STSBP,D,20100209,000000,0.3200000,0.3320000,0.3030000,0.3160000,119300
STSBP,D,20100210,000000,0.3250000,0.3250000,0.2810000,0.3140000,422600
STSBP,D,20100211,000000,0.3050000,0.4220000,0.2940000,0.3600000,1600500
STSBP,D,20100212,000000,0.3540000,0.3540000,0.3050000,0.3300000,783400
STSBP,D,20100215,000000,0.3350000,0.3350000,0.3000000,0.3090000,551400
STSBP,D,20100216,000000,0.3030000,0.3090000,0.3000000,0.3080000,710700
STSBP,D,20100217,000000,0.3350000,0.3440000,0.3100000,0.3190000,4010600
STSBP,D,20100218,000000,0.3290000,0.3430000,0.3200000,0.3300000,1210400
STSBP,D,20100219,000000,0.3490000,0.3500000,0.3000000,0.3370000,1223600
STSBP,D,20100224,000000,0.3200000,0.3630000,0.3200000,0.3360000,636900
STSBP,D,20100225,000000,0.3600000,0.3600000,0.2980000,0.3290000,2251700
STSBP,D,20100226,000000,0.3290000,0.3370000,0.3120000,0.3290000,270200
STSBP,D,20100227,000000,0.3370000,0.3570000,0.3250000,0.3500000,2993200
STSBP,D,20100301,000000,0.3500000,0.3690000,0.3400000,0.3690000,879800
STSBP,D,20100302,000000,0.3690000,0.3740000,0.3420000,0.3570000,507000
STSBP,D,20100303,000000,0.3640000,0.3660000,0.3320000,0.3540000,213300
STSBP,D,20100304,000000,0.3640000,0.4190000,0.3600000,0.3870000,10544600
STSBP,D,20100305,000000,0.4350000,0.4480000,0.4190000,0.4450000,1118400
STSBP,D,20100309,000000,0.4450000,0.4450000,0.4100000,0.4420000,371200
STSBP,D,20100310,000000,0.4450000,0.4520000,0.4100000,0.4520000,597200
STSBP,D,20100311,000000,0.4570000,0.4750000,0.4020000,0.4300000,1501200
STSBP,D,20100312,000000,0.4490000,0.4530000,0.4130000,0.4360000,693900
STSBP,D,20100315,000000,0.4360000,0.4580000,0.4280000,0.4570000,1375000
STSBP,D,20100316,000000,0.4570000,0.4570000,0.4500000,0.4500000,1828600
STSBP,D,20100317,000000,0.4550000,0.4550000,0.4370000,0.4550000,576200
STSBP,D,20100318,000000,0.4540000,0.4670000,0.4540000,0.4640000,1915100
STSBP,D,20100319,000000,0.4650000,0.4790000,0.4450000,0.4740000,875500
STSBP,D,20100322,000000,0.4720000,0.4740000,0.4510000,0.4700000,200400
STSBP,D,20100323,000000,0.4700000,0.4700000,0.4470000,0.4680000,129000
STSBP,D,20100324,000000,0.4640000,0.4640000,0.4360000,0.4510000,306200
STSBP,D,20100325,000000,0.4510000,0.4510000,0.4330000,0.4500000,282300
STSBP,D,20100326,000000,0.4510000,0.4510000,0.3770000,0.4230000,628400
STSBP,D,20100329,000000,0.4320000,0.4690000,0.4100000,0.4600000,2597100
STSBP,D,20100330,000000,0.4540000,0.4650000,0.4250000,0.4550000,23800
STSBP,D,20100331,000000,0.4680000,0.4680000,0.4100000,0.4580000,7800
STSBP,D,20100401,000000,0.4180000,0.4700000,0.4180000,0.4400000,859600
STSBP,D,20100402,000000,0.4700000,0.4700000,0.4200000,0.4280000,2672900
STSBP,D,20100405,000000,0.4480000,0.5000000,0.4050000,0.4390000,1565000
STSBP,D,20100406,000000,0.4440000,0.4670000,0.4210000,0.4450000,1224700
STSBP,D,20100407,000000,0.4650000,0.4680000,0.4300000,0.4680000,1790800
STSBP,D,20100408,000000,0.4680000,0.4680000,0.4220000,0.4640000,51700
STSBP,D,20100409,000000,0.4600000,0.4640000,0.4390000,0.4620000,500
STSBP,D,20100412,000000,0.4360000,0.4620000,0.4350000,0.4550000,516200
STSBP,D,20100413,000000,0.4300000,0.4520000,0.4300000,0.4520000,653400
STSBP,D,20100414,000000,0.4610000,0.5980000,0.4570000,0.5680000,5401300
STSBP,D,20100415,000000,0.5990000,0.5990000,0.5240000,0.5250000,342400
STSBP,D,20100416,000000,0.5000000,0.5980000,0.5000000,0.5980000,838700
STSBP,D,20100419,000000,0.5260000,0.5970000,0.4500000,0.5770000,1556800
STSBP,D,20100420,000000,0.5700000,0.6550000,0.5700000,0.6210000,2018600
STSBP,D,20100421,000000,0.6330000,0.6330000,0.6300000,0.6300000,96200
STSBP,D,20100422,000000,0.6150000,0.6150000,0.4650000,0.4900000,7604400
STSBP,D,20100423,000000,0.4900000,0.4900000,0.3820000,0.4160000,19733000
STSBP,D,20100426,000000,0.4370000,0.4370000,0.3570000,0.4100000,8526800
STSBP,D,20100427,000000,0.4080000,0.4330000,0.3750000,0.3820000,4343400
STSBP,D,20100428,000000,0.3600000,0.4000000,0.3430000,0.3930000,5498400
STSBP,D,20100429,000000,0.4100000,0.4190000,0.3900000,0.3990000,485800
STSBP,D,20100430,000000,0.4080000,0.4080000,0.3560000,0.3850000,803500
STSBP,D,20100504,000000,0.3850000,0.3910000,0.3530000,0.3610000,600000
STSBP,D,20100505,000000,0.3590000,0.3590000,0.3360000,0.3510000,76500
STSBP,D,20100506,000000,0.3570000,0.3750000,0.3220000,0.3680000,147200
STSBP,D,20100507,000000,0.3690000,0.3690000,0.3000000,0.3160000,698900
STSBP,D,20100511,000000,0.3310000,0.3620000,0.3030000,0.3410000,927200
STSBP,D,20100512,000000,0.3390000,0.3470000,0.3060000,0.3470000,594900
STSBP,D,20100513,000000,0.3420000,0.3500000,0.3220000,0.3450000,124700
STSBP,D,20100514,000000,0.3500000,0.3500000,0.3230000,0.3500000,131900
STSBP,D,20100517,000000,0.3300000,0.3340000,0.3000000,0.3190000,1237900
STSBP,D,20100518,000000,0.3200000,0.3240000,0.3100000,0.3190000,281900
STSBP,D,20100519,000000,0.3100000,0.3280000,0.3100000,0.3280000,394500
STSBP,D,20100520,000000,0.3390000,0.3390000,0.3100000,0.3160000,736000
STSBP,D,20100521,000000,0.3020000,0.3100000,0.2900000,0.3040000,502100
STSBP,D,20100524,000000,0.3080000,0.3190000,0.3000000,0.3190000,15500
STSBP,D,20100525,000000,0.3050000,0.3180000,0.2750000,0.2940000,215400
STSBP,D,20100526,000000,0.2990000,0.3040000,0.2950000,0.3030000,279100
STSBP,D,20100527,000000,0.3050000,0.3330000,0.3000000,0.3330000,402800
STSBP,D,20100528,000000,0.3420000,0.3420000,0.3200000,0.3280000,9500
STSBP,D,20100531,000000,0.3420000,0.3500000,0.3100000,0.3420000,142500
STSBP,D,20100601,000000,0.3540000,0.3550000,0.3300000,0.3490000,68600
STSBP,D,20100602,000000,0.3400000,0.3470000,0.3400000,0.3470000,12600
STSBP,D,20100603,000000,0.3580000,0.3580000,0.3080000,0.3390000,212900
STSBP,D,20100604,000000,0.3400000,0.3490000,0.3140000,0.3400000,217800
STSBP,D,20100607,000000,0.3370000,0.3370000,0.3020000,0.3280000,86200
STSBP,D,20100608,000000,0.3320000,0.3320000,0.3050000,0.3290000,302700
STSBP,D,20100609,000000,0.3330000,0.3330000,0.2600000,0.3280000,692500
STSBP,D,20100610,000000,0.3200000,0.3280000,0.2900000,0.3280000,50500
STSBP,D,20100611,000000,0.3250000,0.3300000,0.3030000,0.3270000,76700
STSBP,D,20100615,000000,0.3230000,0.3390000,0.3080000,0.3390000,270400
STSBP,D,20100616,000000,0.3380000,0.3500000,0.3270000,0.3440000,73700
STSBP,D,20100617,000000,0.3420000,0.3490000,0.3350000,0.3450000,75800
STSBP,D,20100618,000000,0.3520000,0.3920000,0.3490000,0.3920000,573500
STSBP,D,20100621,000000,0.3990000,0.3990000,0.3550000,0.3750000,51200
STSBP,D,20100622,000000,0.3800000,0.3970000,0.3500000,0.3960000,228300
STSBP,D,20100623,000000,0.3840000,0.3860000,0.3600000,0.3840000,146600
STSBP,D,20100624,000000,0.3540000,0.3780000,0.3470000,0.3690000,189700
STSBP,D,20100625,000000,0.3360000,0.3680000,0.3360000,0.3680000,66700
STSBP,D,20100628,000000,0.3650000,0.3950000,0.3540000,0.3750000,282300
STSBP,D,20100629,000000,0.3860000,0.3860000,0.3450000,0.3490000,233000
STSBP,D,20100630,000000,0.3430000,0.3460000,0.3250000,0.3460000,644100
STSBP,D,20100701,000000,0.3470000,0.3550000,0.3200000,0.3400000,111900
STSBP,D,20100702,000000,0.3350000,0.3350000,0.3200000,0.3320000,53500
STSBP,D,20100705,000000,0.3400000,0.3400000,0.3400000,0.3400000,100
STSBP,D,20100706,000000,0.3420000,0.3420000,0.3340000,0.3340000,63000
STSBP,D,20100707,000000,0.3210000,0.3280000,0.3110000,0.3280000,170700
STSBP,D,20100708,000000,0.3430000,0.3430000,0.3050000,0.3250000,30600
STSBP,D,20100709,000000,0.3210000,0.3220000,0.3100000,0.3200000,10300
STSBP,D,20100712,000000,0.3370000,0.3430000,0.3140000,0.3200000,24600
STSBP,D,20100713,000000,0.3390000,0.3410000,0.3170000,0.3410000,288000
STSBP,D,20100714,000000,0.3440000,0.3500000,0.3270000,0.3500000,479600
STSBP,D,20100715,000000,0.3550000,0.3570000,0.3270000,0.3400000,544400
STSBP,D,20100716,000000,0.3520000,0.3520000,0.3200000,0.3440000,1152000
STSBP,D,20100719,000000,0.3500000,0.3500000,0.3210000,0.3290000,133500
STSBP,D,20100720,000000,0.3160000,0.3280000,0.3120000,0.3280000,106000
STSBP,D,20100721,000000,0.3190000,0.3300000,0.3120000,0.3300000,107400
STSBP,D,20100722,000000,0.3310000,0.3310000,0.3160000,0.3280000,100200
STSBP,D,20100723,000000,0.3380000,0.3500000,0.3200000,0.3330000,865000
STSBP,D,20100726,000000,0.3500000,0.3560000,0.3500000,0.3520000,16400
STSBP,D,20100727,000000,0.3540000,0.4050000,0.3300000,0.3670000,1959900
STSBP,D,20100728,000000,0.3960000,0.3960000,0.3290000,0.3430000,818300
STSBP,D,20100729,000000,0.3390000,0.3600000,0.3390000,0.3470000,433600
STSBP,D,20100730,000000,0.3560000,0.3730000,0.3380000,0.3730000,56200
STSBP,D,20100802,000000,0.3600000,0.3880000,0.3600000,0.3860000,32400
STSBP,D,20100803,000000,0.3900000,0.3900000,0.3790000,0.3820000,300
STSBP,D,20100804,000000,0.3830000,0.3840000,0.3790000,0.3820000,43800
STSBP,D,20100805,000000,0.3830000,0.3900000,0.3600000,0.3840000,150700
STSBP,D,20100806,000000,0.3860000,0.3870000,0.3600000,0.3650000,96400
STSBP,D,20100809,000000,0.3750000,0.3900000,0.3750000,0.3890000,908300
STSBP,D,20100810,000000,0.3850000,0.4010000,0.3790000,0.3860000,864200
STSBP,D,20100811,000000,0.3990000,0.4000000,0.3820000,0.3880000,294800
STSBP,D,20100812,000000,0.3980000,0.3980000,0.3750000,0.3950000,174500
STSBP,D,20100813,000000,0.3950000,0.4290000,0.3880000,0.4240000,662500
STSBP,D,20100816,000000,0.4310000,0.4610000,0.4050000,0.4450000,1760800
STSBP,D,20100817,000000,0.4650000,0.4650000,0.4440000,0.4500000,687700
STSBP,D,20100818,000000,0.4600000,0.4600000,0.4340000,0.4540000,615200
STSBP,D,20100819,000000,0.4570000,0.4570000,0.4300000,0.4360000,677600
STSBP,D,20100820,000000,0.4480000,0.4480000,0.4380000,0.4420000,5900
STSBP,D,20100823,000000,0.4560000,0.4560000,0.4080000,0.4400000,165300
STSBP,D,20100824,000000,0.4580000,0.4580000,0.4200000,0.4200000,2541800
STSBP,D,20100825,000000,0.4470000,0.4500000,0.4020000,0.4500000,1077000
STSBP,D,20100826,000000,0.4540000,0.4640000,0.4500000,0.4510000,2867600
STSBP,D,20100827,000000,0.4620000,0.4780000,0.4600000,0.4760000,1964000
STSBP,D,20100830,000000,0.4550000,0.4990000,0.4550000,0.4720000,787500
STSBP,D,20100831,000000,0.4610000,0.5110000,0.4610000,0.5110000,1359800
STSBP,D,20100901,000000,0.5220000,0.5440000,0.4820000,0.4970000,397100
STSBP,D,20100902,000000,0.4990000,0.5060000,0.4830000,0.4960000,80300
STSBP,D,20100903,000000,0.4990000,0.5500000,0.4850000,0.5190000,632800
STSBP,D,20100906,000000,0.5170000,0.5290000,0.4650000,0.4940000,587600
STSBP,D,20100907,000000,0.4990000,0.5150000,0.4950000,0.5000000,315700
STSBP,D,20100908,000000,0.5090000,0.5240000,0.5090000,0.5240000,500
STSBP,D,20100909,000000,0.5140000,0.5230000,0.5000000,0.5180000,222500
STSBP,D,20100910,000000,0.5140000,0.5180000,0.5040000,0.5180000,67300
STSBP,D,20100913,000000,0.5190000,0.5430000,0.5190000,0.5400000,379600
STSBP,D,20100914,000000,0.5090000,0.5400000,0.5000000,0.5120000,316000
STSBP,D,20100915,000000,0.5000000,0.5100000,0.4770000,0.5000000,396700
STSBP,D,20100916,000000,0.5090000,0.5330000,0.5000000,0.5330000,537700
STSBP,D,20100917,000000,0.5080000,0.5280000,0.5000000,0.5280000,703900
STSBP,D,20100920,000000,0.5180000,0.5300000,0.5080000,0.5300000,897900
